_id,name,category_code,founded_year
5a5c533d942d09e481c175d4,Oliver Wyman,consulting,1972
5a5c533d942d09e481c175d5,The Next Web,news,2008
5a5c533d942d09e481c175d6,BLOG08,other,2008
5a5c533d942d09e481c175d7,Nomadesk,enterprise,2004
5a5c533d942d09e481c175d8,Sibelius Software,software,1986
5a5c533d942d09e481c175d9,Briteclick,search,2007
5a5c533d942d09e481c175da,Spectrum Bridge,network_hosting,2007
5a5c533d942d09e481c175db,Massive Solutions Limited,,
5a5c533d942d09e481c175dc,Imbolc Consulting Limited,,
5a5c533d942d09e481c175dd,CleverTec Limited,,
5a5c533d942d09e481c175de,Shastic,software,2008
5a5c533d942d09e481c175df,LuckyEye,,
5a5c533d942d09e481c175e0,FiveSprockets,public_relations,2007
5a5c533d942d09e481c175e1,Pressmart,web,
5a5c533d942d09e481c175e2,Lolapps,web,2008
5a5c533d942d09e481c175e3,weRead,network_hosting,2007
5a5c533d942d09e481c175e4,Stylesight,fashion,2004
5a5c533d942d09e481c175e5,BakeSpace,web,2006
5a5c533d942d09e481c175e6,SayType,mobile,2007
5a5c533d942d09e481c175e7,Clutch Magazine Online,other,2007
5a5c533d942d09e481c175e8,DesiRoots,other,
5a5c533d942d09e481c175e9,Call Me Later,web,2008
5a5c533d942d09e481c175ea,Weightview,web,
5a5c533d942d09e481c175eb,SideTaker,,
5a5c533d942d09e481c175ec,Yerbabuena Software,software,2005
5a5c533d942d09e481c175ed,Internet Brands,web,1998
5a5c533d942d09e481c175ee,LooseHead Software,mobile,2004
5a5c533d942d09e481c175ef,Geodelic Systems,mobile,2008
5a5c533d942d09e481c175f0,Influencing,,
5a5c533d942d09e481c175f1,Spoink,,
5a5c533d942d09e481c175f2,InciteBot,,
5a5c533d942d09e481c175f3,Inuvo,advertising,2009
5a5c533d942d09e481c175f4,Positive Networks,,
5a5c533d942d09e481c175f5,Litmus Media,software,1999
5a5c533d942d09e481c175f6,Legalicious,,
5a5c533d942d09e481c175f7,PIEmatrix,web,2005
5a5c533d942d09e481c175f8,Connectbeam,software,2005
5a5c533d942d09e481c175f9,Cards Off,security,
5a5c533d942d09e481c175fa,AppCenter,web,
5a5c533d942d09e481c175fb,LoanKrunch,web,
5a5c533d942d09e481c175fc,Vlytics,other,2008
5a5c533d942d09e481c175fd,SmartTouch Mobile,mobile,2007
5a5c533d942d09e481c175fe,Vedio,,
5a5c533d942d09e481c175ff,QFx Solutions Ltd,consulting,2003
5a5c533d942d09e481c17600,SnapPages,web,2008
5a5c533d942d09e481c17601,Hire Seed,web,2008
5a5c533d942d09e481c17602,iWoogs,,
5a5c533d942d09e481c17603,Tools To Life,web,2006
5a5c533d942d09e481c17604,iFavr,other,2008
5a5c533d942d09e481c17605,Raizlabs,software,2003
5a5c533d942d09e481c17606,IT Matters,consulting,2001
5a5c533d942d09e481c17607,Valid,web,2008
5a5c533d942d09e481c17608,M31 Enterprises,,
5a5c533d942d09e481c17609,Fusion Garage,hardware,2008
5a5c533d942d09e481c1760a,Docgle,software,2006
5a5c533d942d09e481c1760b,Jibidee,other,2007
5a5c533d942d09e481c1760c,IAMNEWS,,
5a5c533d942d09e481c1760d,Cinergix,public_relations,
5a5c533d942d09e481c1760e,Kidos,games_video,2011
5a5c533d942d09e481c1760f,Toobla,games_video,
5a5c533d942d09e481c17610,Project Einstein,web,
5a5c533d942d09e481c17611,Band Metrics,music,2008
5a5c533d942d09e481c17612,AZRI,,
5a5c533d942d09e481c17613,Amplafi,,
5a5c533d942d09e481c17614,TickerGram,web,2008
5a5c533d942d09e481c17615,Planet Alumni User Data,,
5a5c533d942d09e481c17616,Ninety Degree Internet Software (90di),search,2007
5a5c533d942d09e481c17617,Mashed Life,web,2007
5a5c533d942d09e481c17618,SEO Hyd,,
5a5c533d942d09e481c17619,Kronomy,,
5a5c533d942d09e481c1761a,photothread,web,2008
5a5c533d942d09e481c1761b,FriendShopper,other,
5a5c533d942d09e481c1761c,tripJane,network_hosting,
5a5c533d942d09e481c1761d,YingYang,web,2007
5a5c533d942d09e481c1761e,Taglocity,enterprise,2007
5a5c533d942d09e481c1761f,QuestBid,web,2008
5a5c533d942d09e481c17620,AdSide,advertising,2007
5a5c533d942d09e481c17621,MItsubishi Electric,hardware,1921
5a5c533d942d09e481c17622,Helpstream,web,2004
5a5c533d942d09e481c17623,Remy Corporation,consulting,
5a5c533d942d09e481c17624,Tavant Technologies,public_relations,
5a5c533d942d09e481c17625,AirSet,enterprise,2003
5a5c533d942d09e481c17626,Altos Research,ecommerce,2006
5a5c533d942d09e481c17627,UpdateStar,software,2008
5a5c533d942d09e481c17628,Glenwood Group,,
5a5c533d942d09e481c17629,Gruvie,network_hosting,2007
5a5c533d942d09e481c1762a,TechTV,,
5a5c533d942d09e481c1762b,Collective Technologies,,
5a5c533d942d09e481c1762c,itList,,
5a5c533d942d09e481c1762d,NTT East Corporation,,
5a5c533d942d09e481c1762e,Gourmet Navigator,,
5a5c533d942d09e481c1762f,iBit-Lab,software,2007
5a5c533d942d09e481c17630,600block,web,2007
5a5c533d942d09e481c17631,Data Jelly,software,2007
5a5c533d942d09e481c17632,GolterGraphix,public_relations,2001
5a5c533d942d09e481c17633,Gamelet,games_video,2008
5a5c533d942d09e481c17634,Plastyc,finance,2006
5a5c533d942d09e481c17635,Penguin Computing,software,1998
5a5c533d942d09e481c17636,Chegg,education,2005
5a5c533d942d09e481c17637,Xactly Corp,analytics,2005
5a5c533d942d09e481c17638,IdeaBlade,software,2001
5a5c533d942d09e481c17639,ShipCompliant,ecommerce,
5a5c533d942d09e481c1763a,"Stay N' Alive Productions, LLC",,
5a5c533d942d09e481c1763b,Hangout Industries,games_video,2005
5a5c533d942d09e481c1763c,Rinen,web,
5a5c533d942d09e481c1763d,BallerHouse,network_hosting,2007
5a5c533d942d09e481c1763e,AdForce,,
5a5c533d942d09e481c1763f,Signio,,
5a5c533d942d09e481c17640,CheckMarket,enterprise,2003
5a5c533d942d09e481c17641,Intelleractive,advertising,
5a5c533d942d09e481c17642,Etrip,web,2007
5a5c533d942d09e481c17643,eVoice,,1998
5a5c533d942d09e481c17644,3Com,web,1980
5a5c533d942d09e481c17645,Intelmatec,,
5a5c533d942d09e481c17646,uTag,web,2008
5a5c533d942d09e481c17647,SnaffleUp,web,2008
5a5c533d942d09e481c17648,Invincibelle,,
5a5c533d942d09e481c17649,Vizzual,network_hosting,2008
5a5c533d942d09e481c1764a,ContestMachine,public_relations,2008
5a5c533d942d09e481c1764b,Pixelpipe,mobile,2008
5a5c533d942d09e481c1764c,Avazed,web,2008
5a5c533d942d09e481c1764d,Samepoint,web,2008
5a5c533d942d09e481c1764e,Groqit,hardware,2005
5a5c533d942d09e481c1764f,Um Publicidade,consulting,2007
5a5c533d942d09e481c17650,Dynamic Systems Ltda,consulting,1999
5a5c533d942d09e481c17651,New Media Hire,other,
5a5c533d942d09e481c17652,Easy-IT,web,2006
5a5c533d942d09e481c17653,QuirkyOnline,web,2008
5a5c533d942d09e481c17654,Scripped,software,2007
5a5c533d942d09e481c17655,Status,web,2008
5a5c533d942d09e481c17656,"Career Liaison, LLC",,
5a5c533d942d09e481c17657,metroproper,web,2007
5a5c533d942d09e481c17658,InnerRewards,ecommerce,2008
5a5c533d942d09e481c17659,Cruvee,web,2007
5a5c533d942d09e481c1765a,Epylon,,
5a5c533d942d09e481c1765b,AisleTen,web,2007
5a5c533d942d09e481c1765c,RuffWire,social,2005
5a5c533d942d09e481c1765d,Sanvera Solutions,advertising,2006
5a5c533d942d09e481c1765e,Vichara Technologies,software,2001
5a5c533d942d09e481c1765f,Fresh Web Services,ecommerce,2002
5a5c533d942d09e481c17660,BaseKit Platform,web,2008
5a5c533d942d09e481c17661,Finjan,enterprise,1996
5a5c533d942d09e481c17662,FX-BAR,software,2007
5a5c533d942d09e481c17663,XBOSoft,software,2006
5a5c533d942d09e481c17664,Elitesuite,web,2008
5a5c533d942d09e481c17665,Nealite,consulting,2005
5a5c533d942d09e481c17666,Mandalorian Security Services Ltd,consulting,2005
5a5c533d942d09e481c17667,cmypitch,network_hosting,2008
5a5c533d942d09e481c17668,Webtogs,ecommerce,2008
5a5c533d942d09e481c17669,Steel Wars,,
5a5c533d942d09e481c1766a,Groove Club,games_video,1999
5a5c533d942d09e481c1766b,Inadco,advertising,2008
5a5c533d942d09e481c1766c,AUPEO!,web,2008
5a5c533d942d09e481c1766d,AnalyticBridge,,
5a5c533d942d09e481c1766e,Fastmetrics,hardware,2002
5a5c533d942d09e481c1766f,youcalc,enterprise,2006
5a5c533d942d09e481c17670,Spiral Shell Web LLC,public_relations,2000
5a5c533d942d09e481c17671,SysArc,consulting,2004
5a5c533d942d09e481c17672,Petciety,web,2006
5a5c533d942d09e481c17673,Owner List,ecommerce,2004
5a5c533d942d09e481c17674,SpeedSell,hardware,2007
5a5c533d942d09e481c17675,Stuart Matthews,advertising,1999
5a5c533d942d09e481c17676,Zirana,web,2007
5a5c533d942d09e481c17677,Vydoo,advertising,2007
5a5c533d942d09e481c17678,FindYourAuto,search,2008
5a5c533d942d09e481c17679,Zume Life,mobile,2006
5a5c533d942d09e481c1767a,DESIGN about TOWN,web,2005
5a5c533d942d09e481c1767b,Egocupio,network_hosting,2008
5a5c533d942d09e481c1767c,PG Learning,software,2004
5a5c533d942d09e481c1767d,"Raland Technologies, LLC",biotech,1999
5a5c533d942d09e481c1767e,Metismo,mobile,2007
5a5c533d942d09e481c1767f,SuiteMatch,web,2007
5a5c533d942d09e481c17680,Apptism,games_video,2008
5a5c533d942d09e481c17681,Incite Communications,other,
5a5c533d942d09e481c17682,intrust Technologies,,
5a5c533d942d09e481c17683,TeleTech,software,1982
5a5c533d942d09e481c17684,nCircle Network Security,software,1998
5a5c533d942d09e481c17685,Getfugu,software,2007
5a5c533d942d09e481c17686,LiveHive Systems,software,2005
5a5c533d942d09e481c17687,IT Stocklist,web,2008
5a5c533d942d09e481c17688,The Retail Zip Company,ecommerce,2007
5a5c533d942d09e481c17689,FetchBack,advertising,2007
5a5c533d942d09e481c1768a,OnMyList,,
5a5c533d942d09e481c1768b,iLogon,web,2008
5a5c533d942d09e481c1768c,The Society,web,2007
5a5c533d942d09e481c1768d,Legkokredit,consulting,2004
5a5c533d942d09e481c1768e,Niimozga,,
5a5c533d942d09e481c1768f,Blogbaza,,
5a5c533d942d09e481c17690,Small Business Advertising Network,advertising,2007
5a5c533d942d09e481c17691,Rethink SEO,consulting,2008
5a5c533d942d09e481c17692,Parent Teacher Network,web,2005
5a5c533d942d09e481c17693,AppVee,mobile,2008
5a5c533d942d09e481c17694,Magnet Technologies India,software,1999
5a5c533d942d09e481c17695,Hotel Ambasador,,
5a5c533d942d09e481c17696,Blueface,public_relations,2004
5a5c533d942d09e481c17697,TimeRime,web,2008
5a5c533d942d09e481c17698,Idiro,software,2004
5a5c533d942d09e481c17699,Buzzd,mobile,2007
5a5c533d942d09e481c1769a,Meet Now Live,mobile,2007
5a5c533d942d09e481c1769b,Digital Support Technology,,
5a5c533d942d09e481c1769c,CreativeHost Hospedagem,web,2002
5a5c533d942d09e481c1769d,ConSentry Networks,network_hosting,2003
5a5c533d942d09e481c1769e,LogLogic,security,2002
5a5c533d942d09e481c1769f,Sipera Systems,security,2003
5a5c533d942d09e481c176a0,Tula Technology,,2008
5a5c533d942d09e481c176a1,Equipe Communications,public_relations,1999
5a5c533d942d09e481c176a2,Geyser Networks,hardware,1999
5a5c533d942d09e481c176a3,For Art's Sake Media,web,2007
5a5c533d942d09e481c176a4,Data Connection,,
5a5c533d942d09e481c176a5,Nimble Storage,enterprise,2008
5a5c533d942d09e481c176a6,Aruba Networks,,2002
5a5c533d942d09e481c176a7,Sentient Networks,public_relations,1995
5a5c533d942d09e481c176a8,SourgeForce,,
5a5c533d942d09e481c176a9,Telera,software,1998
5a5c533d942d09e481c176aa,SEEDCORE GROUP,ecommerce,2005
5a5c533d942d09e481c176ab,DealBase Corporation,web,2008
5a5c533d942d09e481c176ac,Integration New Media (INM),consulting,1989
5a5c533d942d09e481c176ad,Cliqset,web,2008
5a5c533d942d09e481c176ae,The Solution Group,software,2002
5a5c533d942d09e481c176af,3biz,advertising,2005
5a5c533d942d09e481c176b0,P3 New Media,other,2007
5a5c533d942d09e481c176b1,Zonablu Networks,mobile,2005
5a5c533d942d09e481c176b2,Zen Web Solutions,advertising,2000
5a5c533d942d09e481c176b3,3Sigma,consulting,2000
5a5c533d942d09e481c176b4,Metranome,mobile,2007
5a5c533d942d09e481c176b5,Gravityspot,network_hosting,2007
5a5c533d942d09e481c176b6,Gift-Reminders,ecommerce,2007
5a5c533d942d09e481c176b7,Web CEO,software,2000
5a5c533d942d09e481c176b8,FriendFeedHolic,web,2008
5a5c533d942d09e481c176b9,TNC,web,2004
5a5c533d942d09e481c176ba,Factor Three Software,,2007
5a5c533d942d09e481c176bb,Lounge|Press,public_relations,2007
5a5c533d942d09e481c176bc,Streamline Alliance,other,1999
5a5c533d942d09e481c176bd,Conifer Systems,software,2008
5a5c533d942d09e481c176be,Semantra,software,2003
5a5c533d942d09e481c176bf,WWCTN,web,2008
5a5c533d942d09e481c176c0,TabUp,web,2007
5a5c533d942d09e481c176c1,The Creators Vault,public_relations,2007
5a5c533d942d09e481c176c2,Notifixious,public_relations,2008
5a5c533d942d09e481c176c3,LocalsGuide,network_hosting,2006
5a5c533d942d09e481c176c4,MoVoxx,mobile,2006
5a5c533d942d09e481c176c5,SoftShell,software,2006
5a5c533d942d09e481c176c6,RocketFuel,software,2007
5a5c533d942d09e481c176c7,Soligence,,
5a5c533d942d09e481c176c8,Proficient,,
5a5c533d942d09e481c176c9,iSyndicate,,
5a5c533d942d09e481c176ca,iVendor,,
5a5c533d942d09e481c176cb,nextep,software,2000
5a5c533d942d09e481c176cc,card USA,,
5a5c533d942d09e481c176cd,PageTraffic,advertising,2002
5a5c533d942d09e481c176ce,TeleSciences,software,1967
5a5c533d942d09e481c176cf,Quantum Voyage,public_relations,2004
5a5c533d942d09e481c176d0,Magoosh,web,2009
5a5c533d942d09e481c176d1,Nameprotect,other,1997
5a5c533d942d09e481c176d2,Givology,other,2008
5a5c533d942d09e481c176d3,inTALK,mobile,2007
5a5c533d942d09e481c176d4,ColorPlaza,web,1999
5a5c533d942d09e481c176d5,flauntR,web,2007
5a5c533d942d09e481c176d6,FotoDesk,network_hosting,2008
5a5c533d942d09e481c176d7,Brand Jury,advertising,2007
5a5c533d942d09e481c176d8,DeskAway,enterprise,2007
5a5c533d942d09e481c176d9,"shanghai junda instrument co,ltd",other,2003
5a5c533d942d09e481c176da,NFL,sports,1920
5a5c533d942d09e481c176db,iPads,ecommerce,2008
5a5c533d942d09e481c176dc,Drage Web Solutions,web,2008
5a5c533d942d09e481c176dd,perceptu,web,2009
5a5c533d942d09e481c176de,NUresume,web,2008
5a5c533d942d09e481c176df,ComputerOil AG,,
5a5c533d942d09e481c176e0,RateMyDrawings,web,
5a5c533d942d09e481c176e1,Webguru-India,advertising,
5a5c533d942d09e481c176e2,PCIQ,web,2006
5a5c533d942d09e481c176e3,PROJECT DIRT,web,2005
5a5c533d942d09e481c176e4,Europages,search,1980
5a5c533d942d09e481c176e5,Muzui,games_video,
5a5c533d942d09e481c176e6,Qpyn,mobile,2003
5a5c533d942d09e481c176e7,Pathable,network_hosting,2007
5a5c533d942d09e481c176e8,iCityData,web,
5a5c533d942d09e481c176e9,Dwigger,web,
5a5c533d942d09e481c176ea,CSRwire,other,1999
5a5c533d942d09e481c176eb,Gowalla,web,2007
5a5c533d942d09e481c176ec,Clotho Business Solutions,,
5a5c533d942d09e481c176ed,AdPropel,software,2007
5a5c533d942d09e481c176ee,Brick Marketing,search,2005
5a5c533d942d09e481c176ef,Mobio Networks,,
5a5c533d942d09e481c176f0,IMDB,web,1990
5a5c533d942d09e481c176f1,Lullabot,software,2006
5a5c533d942d09e481c176f2,Icardio,,
5a5c533d942d09e481c176f3,TechTalk Media,,
5a5c533d942d09e481c176f4,RiverVillage,,
5a5c533d942d09e481c176f5,MxThinkShare,enterprise,2010
5a5c533d942d09e481c176f6,Tutorlinker,web,
5a5c533d942d09e481c176f7,DirectMoney,public_relations,2006
5a5c533d942d09e481c176f8,eBrand,advertising,2008
5a5c533d942d09e481c176f9,FreeTreeTravel,public_relations,2008
5a5c533d942d09e481c176fa,Banashri Creatives,software,2006
5a5c533d942d09e481c176fb,isBIZZ,,
5a5c533d942d09e481c176fc,Ziva Software,mobile,2005
5a5c533d942d09e481c176fd,Junkaloo,web,2008
5a5c533d942d09e481c176fe,New Bamboo,software,
5a5c533d942d09e481c176ff,CPC Computer Consultants,ecommerce,1998
5a5c533d942d09e481c17700,F5 Networks,other,1996
5a5c533d942d09e481c17701,Omio,mobile,2007
5a5c533d942d09e481c17702,backupanytime,public_relations,2006
5a5c533d942d09e481c17703,SQL Farms,software,
5a5c533d942d09e481c17704,InternshipRatings,web,2008
5a5c533d942d09e481c17705,emilio,,
5a5c533d942d09e481c17706,Shiftpop,games_video,2008
5a5c533d942d09e481c17707,Toputop,consulting,2008
5a5c533d942d09e481c17708,Endavo Media and Communications,games_video,2004
5a5c533d942d09e481c17709,Nabbit,mobile,2005
5a5c533d942d09e481c1770a,OnVantage,software,2004
5a5c533d942d09e481c1770b,GroundRez,public_relations,2007
5a5c533d942d09e481c1770c,Viewbook,public_relations,2007
5a5c533d942d09e481c1770d,mashup* Event,enterprise,2006
5a5c533d942d09e481c1770e,Meritia mobile,mobile,2004
5a5c533d942d09e481c1770f,NeoHire,consulting,2007
5a5c533d942d09e481c17710,Veteri,search,2008
5a5c533d942d09e481c17711,Ablechair,advertising,2008
5a5c533d942d09e481c17712,The Company Database,web,2008
5a5c533d942d09e481c17713,Vidiac,games_video,2004
5a5c533d942d09e481c17714,wiebia,other,2007
5a5c533d942d09e481c17715,Mobilytics,mobile,2007
5a5c533d942d09e481c17716,Amethon Solutions,mobile,2000
5a5c533d942d09e481c17717,PeopleJar,web,
5a5c533d942d09e481c17718,Xiamen Everbeen Magnet Electron,other,1991
5a5c533d942d09e481c17719,Curbsidebooty,web,2008
5a5c533d942d09e481c1771a,Planaganza,web,2007
5a5c533d942d09e481c1771b,T-Cast Media Consulting,consulting,2008
5a5c533d942d09e481c1771c,IT Revolution,,
5a5c533d942d09e481c1771d,Brightstorm,games_video,2008
5a5c533d942d09e481c1771e,Trizeon,advertising,2004
5a5c533d942d09e481c1771f,Jobmixi,search,2004
5a5c533d942d09e481c17720,NE Services,,
5a5c533d942d09e481c17721,Hinchliffe Solicitors,,
5a5c533d942d09e481c17722,C Infinity,network_hosting,
5a5c533d942d09e481c17723,Viocorp,software,2002
5a5c533d942d09e481c17724,Hany,web,2011
5a5c533d942d09e481c17725,BuyDomains,,
5a5c533d942d09e481c17726,AfterNic,,
5a5c533d942d09e481c17727,Visionary Networks,games_video,1989
5a5c533d942d09e481c17728,Yankee Group,consulting,1973
5a5c533d942d09e481c17729,IPCorp,software,2007
5a5c533d942d09e481c1772a,Little Hounds Preschool,other,2008
5a5c533d942d09e481c1772b,Sneffel,web,
5a5c533d942d09e481c1772c,Valve Software,software,1996
5a5c533d942d09e481c1772d,Unwired Planet,mobile,
5a5c533d942d09e481c1772e,Unigo,education,2008
5a5c533d942d09e481c1772f,Worldface,other,2008
5a5c533d942d09e481c17730,Middleshift Consulting,,
5a5c533d942d09e481c17731,Underdog Media,advertising,2007
5a5c533d942d09e481c17732,newbridgetown,other,2008
5a5c533d942d09e481c17733,Ricoh Innovations,network_hosting,1997
5a5c533d942d09e481c17734,Plum,web,
5a5c533d942d09e481c17735,BigFix,software,1997
5a5c533d942d09e481c17736,Advanta Bank,,1989
5a5c533d942d09e481c17737,GeogTV,games_video,2008
5a5c533d942d09e481c17738,Alwayswater,web,2002
5a5c533d942d09e481c17739,MarkTend,enterprise,2008
5a5c533d942d09e481c1773a,Atalasoft,software,2002
5a5c533d942d09e481c1773b,I Search U Pay,search,2008
5a5c533d942d09e481c1773c,LinkThink,advertising,2006
5a5c533d942d09e481c1773d,Ideavity,web,2006
5a5c533d942d09e481c1773e,Filemobile,software,2006
5a5c533d942d09e481c1773f,ecomii,cleantech,2008
5a5c533d942d09e481c17740,Emagister,education,
5a5c533d942d09e481c17741,Better,,
5a5c533d942d09e481c17742,Intellectual Ventures,other,2000
5a5c533d942d09e481c17743,BizEquity,other,2010
5a5c533d942d09e481c17744,Wayzon,network_hosting,2008
5a5c533d942d09e481c17745,Hollywood Interactive Group,web,
5a5c533d942d09e481c17746,Artefact,software,2006
5a5c533d942d09e481c17747,(fluff)Friends,,
5a5c533d942d09e481c17748,Wordia,web,
5a5c533d942d09e481c17749,VistaDB Software,software,2007
5a5c533d942d09e481c1774a,Learnhow2,web,2006
5a5c533d942d09e481c1774b,SEO Services Group,advertising,2000
5a5c533d942d09e481c1774c,Giant Robots of Destruction,biotech,2008
5a5c533d942d09e481c1774d,Wridea,web,2006
5a5c533d942d09e481c1774e,Sendloop,public_relations,2008
5a5c533d942d09e481c1774f,Open Lab,software,2001
5a5c533d942d09e481c17750,Livebiznet,other,2008
5a5c533d942d09e481c17751,Jabber,web,2000
5a5c533d942d09e481c17752,eSchedule,software,2005
5a5c533d942d09e481c17753,SocialMoms,web,2008
5a5c533d942d09e481c17754,Securent,software,2004
5a5c533d942d09e481c17755,PlanetRate,web,2008
5a5c533d942d09e481c17756,SocialTwist,software,2008
5a5c533d942d09e481c17757,Beat That,ecommerce,
5a5c533d942d09e481c17758,OUTSHOUTS,games_video,2008
5a5c533d942d09e481c17759,Bandcamp,music,2008
5a5c533d942d09e481c1775a,Lantronix,hardware,1989
5a5c533d942d09e481c1775b,SearchSalad,search,2007
5a5c533d942d09e481c1775c,StatCounter,software,2006
5a5c533d942d09e481c1775d,LeanLogistics,software,1999
5a5c533d942d09e481c1775e,InfoWeapons,network_hosting,2002
5a5c533d942d09e481c1775f,Gideon Technologies,software,
5a5c533d942d09e481c17760,AL Systems,software,1979
5a5c533d942d09e481c17761,Optiant,network_hosting,2000
5a5c533d942d09e481c17762,Elemica,,2000
5a5c533d942d09e481c17763,Frontline Selling,other,2001
5a5c533d942d09e481c17764,Cupid XL,web,2005
5a5c533d942d09e481c17765,Fonolo,public_relations,2007
5a5c533d942d09e481c17766,My Inspiration Lounge,web,2008
5a5c533d942d09e481c17767,Capital West Advisors,consulting,2006
5a5c533d942d09e481c17768,Filespots,network_hosting,2007
5a5c533d942d09e481c17769,Envato,web,2006
5a5c533d942d09e481c1776a,Travent UK,,
5a5c533d942d09e481c1776b,Monkey Doctor,consulting,2007
5a5c533d942d09e481c1776c,MyPlay,,
5a5c533d942d09e481c1776d,My Modern Metropolis,web,2008
5a5c533d942d09e481c1776e,TwitterLeague,web,
5a5c533d942d09e481c1776f,Twit Invite,web,2008
5a5c533d942d09e481c17770,McIntyre Media,advertising,2006
5a5c533d942d09e481c17771,Empire Media,,1997
5a5c533d942d09e481c17772,Glued Network,consulting,2008
5a5c533d942d09e481c17773,Lypp,,
5a5c533d942d09e481c17774,RiseSmart,enterprise,2007
5a5c533d942d09e481c17775,enterprise wireless alliance,,
5a5c533d942d09e481c17776,BoxCycle,web,2008
5a5c533d942d09e481c17777,Vertica Systems,software,2005
5a5c533d942d09e481c17778,Antis,software,2008
5a5c533d942d09e481c17779,The Lost Agency,advertising,2007
5a5c533d942d09e481c1777a,Devnet,consulting,1992
5a5c533d942d09e481c1777b,Linkbee,web,2008
5a5c533d942d09e481c1777c,SK Net Service Company Ltd,other,2001
5a5c533d942d09e481c1777d,Oxopia,software,2007
5a5c533d942d09e481c1777e,slotMusic,hardware,
5a5c533d942d09e481c1777f,OnState,network_hosting,
5a5c533d942d09e481c17780,Alpha SEP,advertising,2000
5a5c533d942d09e481c17781,Ratchet,software,2004
5a5c533d942d09e481c17782,Infinity Pharmaceuticals,biotech,2001
5a5c533d942d09e481c17783,Global Ground Automation,software,1999
5a5c533d942d09e481c17784,SayTweet,web,
5a5c533d942d09e481c17785,Solsoft,software,1997
5a5c533d942d09e481c17786,Exaprotect,security,2004
5a5c533d942d09e481c17787,Bookess,network_hosting,2008
5a5c533d942d09e481c17788,Develop Daly,consulting,2006
5a5c533d942d09e481c17789,e-Clips,advertising,2007
5a5c533d942d09e481c1778a,OneSource Information Services,analytics,1993
5a5c533d942d09e481c1778b,MapQuest,web,1996
5a5c533d942d09e481c1778c,OnStar,mobile,
5a5c533d942d09e481c1778d,Allant,,1984
5a5c533d942d09e481c1778e,Integrated Direct Marketing,consulting,
5a5c533d942d09e481c1778f,Ford,automotive,1903
5a5c533d942d09e481c17790,Nissan Motor,other,1933
5a5c533d942d09e481c17791,Toyota,enterprise,1933
5a5c533d942d09e481c17792,Saab Automobile,other,
5a5c533d942d09e481c17793,Esri,software,1969
5a5c533d942d09e481c17794,Claritas,,1971
5a5c533d942d09e481c17795,Nitro Marketing,,
5a5c533d942d09e481c17796,Voice123,advertising,2003
5a5c533d942d09e481c17797,Club Scene Network,games_video,2004
5a5c533d942d09e481c17798,Sapotek,,
5a5c533d942d09e481c17799,Iceberg Cafe,,
5a5c533d942d09e481c1779a,Uptown Scoop,,
5a5c533d942d09e481c1779b,Aurora Electric,,
5a5c533d942d09e481c1779c,Axxess Business Consulting,,
5a5c533d942d09e481c1779d,YourLocal,,
5a5c533d942d09e481c1779e,TWIOA,games_video,2008
5a5c533d942d09e481c1779f,Vendio,,1999
5a5c533d942d09e481c177a0,Auctiva,ecommerce,1998
5a5c533d942d09e481c177a1,The Pioneer,,
5a5c533d942d09e481c177a2,RTT News,,
5a5c533d942d09e481c177a3,BuzzNumbers,software,
5a5c533d942d09e481c177a4,Flexidea Software,software,2008
5a5c533d942d09e481c177a5,hornet,advertising,
5a5c533d942d09e481c177a6,Fat Dalmation,games_video,2007
5a5c533d942d09e481c177a7,Facebookster,public_relations,2003
5a5c533d942d09e481c177a8,Smaboo,other,2007
5a5c533d942d09e481c177a9,CityVoter,web,2005
5a5c533d942d09e481c177aa,Ragic,enterprise,2008
5a5c533d942d09e481c177ab,DandyID,web,2008
5a5c533d942d09e481c177ac,Wikeez,games_video,2008
5a5c533d942d09e481c177ad,Combell,web,1999
5a5c533d942d09e481c177ae,Surion,network_hosting,2006
5a5c533d942d09e481c177af,FreyerMartin,other,2003
5a5c533d942d09e481c177b0,Electronics Shop Limited,mobile,2006
5a5c533d942d09e481c177b1,World Golf Tour,sports,2007
5a5c533d942d09e481c177b2,BigVine,,
5a5c533d942d09e481c177b3,Photofiddle,web,
5a5c533d942d09e481c177b4,Project Kenai,web,
5a5c533d942d09e481c177b5,zSoup,search,2007
5a5c533d942d09e481c177b6,Penn Valley Group,enterprise,
5a5c533d942d09e481c177b7,Concellera Software,,
5a5c533d942d09e481c177b8,US Interactive,software,1992
5a5c533d942d09e481c177b9,BrainQUICKEN,,
5a5c533d942d09e481c177ba,Pastry,other,2007
5a5c533d942d09e481c177bb,Groupon,web,2008
5a5c533d942d09e481c177bc,Beau-coup Wedding Favors,other,2002
5a5c533d942d09e481c177bd,Chat,advertising,1999
5a5c533d942d09e481c177be,Blogdigger,web,2003
5a5c533d942d09e481c177bf,Apogee Search,consulting,2001
5a5c533d942d09e481c177c0,KingsIsle Entertainment,software,2005
5a5c533d942d09e481c177c1,Enspire Learning,education,2001
5a5c533d942d09e481c177c2,PeoplePad,web,2008
5a5c533d942d09e481c177c3,Vigil Games,software,
5a5c533d942d09e481c177c4,AutomagiQ LLC,web,
5a5c533d942d09e481c177c5,Actacell,cleantech,
5a5c533d942d09e481c177c6,Heatwave Interactive,games_video,2008
5a5c533d942d09e481c177c7,OrgSync,education,2007
5a5c533d942d09e481c177c8,Smiley Media,web,2001
5a5c533d942d09e481c177c9,Polygon Group,,
